acn,cid,sfd,aod,drcr,channel,amount,occupation,narration,transaction_date,gst_import
3398447087,83698,Loan,2025-08-22,0,Internet Banking,21859,Retired,Loan EMI,2026-07-08,1
3398447087,83698,Loan,2025-08-22,0,Internet Banking,12726,Retired,Insurance Premium,2026-07-20,0
3398447087,83698,Loan,2025-08-22,0,NEFT,883,Retired,Restaurant,2026-11-24,1
3398447087,83698,Loan,2025-08-22,0,ATM,1842,Retired,Mobile Recharge,2026-11-29,0
3398447087,83698,Loan,2025-08-22,1,NEFT,35384,Retired,Salary Credit,2026-12-23,1
3400019130,37917,Salary,2025-11-18,0,Internet Banking,4057,Retired,Water Bill,2026-04-14,0
3400019130,37917,Salary,2025-11-18,0,IMPS,16387,Retired,Shopping Mall,2026-04-17,1
3400019130,37917,Salary,2025-11-18,0,UPI,8226,Retired,Travel Booking,2026-05-23,0
3400019130,37917,Salary,2025-11-18,0,Internet Banking,58495,Retired,Loan EMI,2026-06-29,0
3400019130,37917,Salary,2025-11-18,0,Internet Banking,1518,Retired,Water Bill,2026-07-07,0
3400019130,37917,Salary,2025-11-18,1,NEFT,3246,Retired,Interest Credit,2026-08-26,0
3400019130,37917,Salary,2025-11-18,1,RTGS,304906,Retired,Premature,2026-09-10,1
3400019130,37917,Salary,2025-11-18,0,Internet Banking,80749,Retired,Mutual Fund SIP,2026-10-25,1
3400019130,37917,Salary,2025-11-18,0,ATM,15703,Retired,ATM Withdrawal,2026-12-04,1
3401084703,81655,Loan,2025-09-13,1,NEFT,63632,Business,Tax Refund,2026-04-05,0
3401084703,81655,Loan,2025-09-13,1,NEFT,8808,Business,Dividend,2026-04-27,0
3401084703,81655,Loan,2025-09-13,0,UPI,3350,Business,UPI Payment,2026-04-30,1
3401084703,81655,Loan,2025-09-13,1,NEFT,3663,Business,Interest Credit,2026-05-17,0
3401084703,81655,Loan,2025-09-13,0,UPI,4601,Business,UPI Payment,2026-05-20,0
3401084703,81655,Loan,2025-09-13,0,UPI,5396,Business,Fuel,2026-05-28,0
3401084703,81655,Loan,2025-09-13,0,Internet Banking,16376,Business,Insurance Premium,2026-06-30,0
3401084703,81655,Loan,2025-09-13,1,NEFT,77385,Business,Premature,2026-07-03,0
3401084703,81655,Loan,2025-09-13,0,Internet Banking,2214,Business,Electricity Bill,2026-07-13,1
3401084703,81655,Loan,2025-09-13,0,UPI,23079,Business,Online Shopping,2026-07-27,1
3401084703,81655,Loan,2025-09-13,0,Internet Banking,10252,Business,Insurance Premium,2026-08-07,1
3401084703,81655,Loan,2025-09-13,0,RTGS,13146,Business,Medical,2026-08-09,1
3401084703,81655,Loan,2025-09-13,0,Internet Banking,1353,Business,Restaurant,2026-09-14,0
3401084703,81655,Loan,2025-09-13,1,Branch,157499,Business,Cash Deposit,2026-12-19,0
3401084703,81655,Loan,2025-09-13,1,NEFT,21415,Business,GST Refund,2026-12-24,1
3401084703,81655,Loan,2025-09-13,0,UPI,2754,Business,Fuel,2026-12-31,1
3408567942,74907,Cash,2026-01-04,1,ATM,437352,Student,Business Credit,2026-04-09,1
3408567942,74907,Cash,2026-01-04,1,RTGS,51212,Student,Business Credit,2026-05-11,0
3408567942,74907,Cash,2026-01-04,1,NEFT,35332,Student,Salary Credit,2026-06-04,0
3408567942,74907,Cash,2026-01-04,1,RTGS,204302,Student,Business Credit,2026-06-28,1
3408567942,74907,Cash,2026-01-04,0,ATM,25408,Student,Medical,2026-07-17,0
3408567942,74907,Cash,2026-01-04,0,ATM,14526,Student,ATM Withdrawal,2026-08-30,0
3408567942,74907,Cash,2026-01-04,0,Internet Banking,2374,Student,Mobile Recharge,2026-09-14,0
3408567942,74907,Cash,2026-01-04,0,IMPS,2969,Student,Medical,2026-11-07,1
3408567942,74907,Cash,2026-01-04,0,Internet Banking,2393,Student,Water Bill,2026-11-26,1
3408567942,74907,Cash,2026-01-04,1,Internet Banking,480348,Student,Premature,2026-11-28,0
3408567942,74907,Cash,2026-01-04,0,UPI,914,Student,UPI Payment,2026-12-29,1
3413640467,71499,Salary,2025-08-31,0,RTGS,3315,Self-Employed,Fuel,2026-05-31,1
3413640467,71499,Salary,2025-08-31,0,RTGS,55704,Self-Employed,Hotel Booking,2026-06-24,0
3413640467,71499,Salary,2025-08-31,0,ATM,13456,Self-Employed,ATM Withdrawal,2026-06-29,0
3413640467,71499,Salary,2025-08-31,1,RTGS,110287,Self-Employed,Salary Credit,2026-06-30,0
3413640467,71499,Salary,2025-08-31,0,Internet Banking,4556,Self-Employed,Broadband Bill,2026-08-02,1
3413640467,71499,Salary,2025-08-31,1,Internet Banking,93334,Self-Employed,Salary Credit,2026-08-11,1
3413640467,71499,Salary,2025-08-31,0,RTGS,22516,Self-Employed,Rent Payment,2026-08-16,0
3413640467,71499,Salary,2025-08-31,0,IMPS,1754,Self-Employed,Fuel,2026-09-01,0
3413640467,71499,Salary,2025-08-31,0,NEFT,34614,Self-Employed,Travel Booking,2026-09-07,1
3413640467,71499,Salary,2025-08-31,0,ATM,22774,Self-Employed,Medical,2026-09-20,0
3413640467,71499,Salary,2025-08-31,1,Branch,194143,Self-Employed,Cheque Deposit,2026-10-25,1
3413640467,71499,Salary,2025-08-31,1,NEFT,54521,Self-Employed,Tax Refund,2026-10-31,0
3413640467,71499,Salary,2025-08-31,1,RTGS,16651,Self-Employed,Dividend,2026-11-05,0
3435491494,12517,Salary,2025-11-01,1,IMPS,410240,Business,Premature,2026-04-06,1
3435491494,12517,Salary,2025-11-01,1,Internet Banking,27887,Business,Salary Credit,2026-04-06,1
3435491494,12517,Salary,2025-11-01,0,ATM,17768,Business,ATM Withdrawal,2026-04-11,1
3435491494,12517,Salary,2025-11-01,0,NEFT,6312,Business,Shopping Mall,2026-04-20,0
3435491494,12517,Salary,2025-11-01,1,NEFT,6413,Business,GST Refund,2026-04-24,1
3435491494,12517,Salary,2025-11-01,1,IMPS,134771,Business,Business Credit,2026-05-09,0
3435491494,12517,Salary,2025-11-01,0,Internet Banking,2201,Business,Broadband Bill,2026-08-04,1
3435491494,12517,Salary,2025-11-01,0,IMPS,15514,Business,Shopping Mall,2026-10-10,0
3435491494,12517,Salary,2025-11-01,0,Internet Banking,41638,Business,Insurance Premium,2026-11-23,0
3435491494,12517,Salary,2025-11-01,0,UPI,9742,Business,Shopping Mall,2026-12-07,1
3435491494,12517,Salary,2025-11-01,0,NEFT,1677,Business,Restaurant,2026-12-09,1
3435491494,12517,Salary,2025-11-01,0,IMPS,29363,Business,Online Shopping,2026-12-11,1
3435491494,12517,Salary,2025-11-01,0,Internet Banking,4458,Business,Broadband Bill,2026-12-12,0
3435491494,12517,Salary,2025-11-01,0,ATM,10823,Business,POS Purchase,2026-12-15,1
3439625707,76128,Investment,2026-01-06,1,NEFT,4000,Business,Interest Credit,2026-04-02,0
3439625707,76128,Investment,2026-01-06,0,Internet Banking,45271,Business,Loan EMI,2026-04-14,0
3439625707,76128,Investment,2026-01-06,0,Internet Banking,1388,Business,Mobile Recharge,2026-05-04,1
3439625707,76128,Investment,2026-01-06,0,RTGS,32386,Business,Hotel Booking,2026-06-15,0
3439625707,76128,Investment,2026-01-06,0,IMPS,17387,Business,Medical,2026-07-12,0
3439625707,76128,Investment,2026-01-06,0,ATM,5607,Business,Shopping Mall,2026-07-14,1
3439625707,76128,Investment,2026-01-06,0,RTGS,55929,Business,Rent Payment,2026-08-02,1
3439625707,76128,Investment,2026-01-06,0,Internet Banking,46765,Business,Insurance Premium,2026-09-04,1
3439625707,76128,Investment,2026-01-06,1,Internet Banking,318188,Business,Business Credit,2026-09-04,1
3439625707,76128,Investment,2026-01-06,1,NEFT,81081,Business,Business Credit,2026-09-09,1
3439625707,76128,Investment,2026-01-06,0,RTGS,48920,Business,Online Shopping,2026-09-18,1
3439625707,76128,Investment,2026-01-06,0,RTGS,1000,Business,Mobile Recharge,2026-09-23,1
3439625707,76128,Investment,2026-01-06,1,NEFT,97481,Business,Tax Refund,2026-09-28,1
3439625707,76128,Investment,2026-01-06,0,ATM,5684,Business,Fuel,2026-10-06,1
3439625707,76128,Investment,2026-01-06,0,Branch,3522,Business,POS Purchase,2026-10-13,0
3439625707,76128,Investment,2026-01-06,1,Branch,17480,Business,Cash Deposit,2026-12-03,0
3439625707,76128,Investment,2026-01-06,0,UPI,11482,Business,Online Shopping,2026-12-06,0
3439625707,76128,Investment,2026-01-06,0,Internet Banking,8756,Business,Mutual Fund SIP,2026-12-15,1
3439625707,76128,Investment,2026-01-06,0,Internet Banking,1849,Business,Electricity Bill,2026-12-24,1
3467508767,33795,Salary,2026-01-13,0,Internet Banking,5550,Salaried,Electricity Bill,2026-04-02,0
3467508767,33795,Salary,2026-01-13,0,RTGS,6712,Salaried,POS Purchase,2026-05-03,1
3467508767,33795,Salary,2026-01-13,1,Branch,130969,Salaried,Cheque Deposit,2026-05-24,0
3467508767,33795,Salary,2026-01-13,0,Internet Banking,1699,Salaried,Broadband Bill,2026-06-08,0
3467508767,33795,Salary,2026-01-13,0,Internet Banking,2994,Salaried,Water Bill,2026-06-20,0
3467508767,33795,Salary,2026-01-13,0,NEFT,2962,Salaried,Restaurant,2026-07-18,1
3467508767,33795,Salary,2026-01-13,0,ATM,1582,Salaried,Restaurant,2026-08-24,1
3467508767,33795,Salary,2026-01-13,0,Internet Banking,27683,Salaried,Loan EMI,2026-08-29,0
3467508767,33795,Salary,2026-01-13,0,Internet Banking,4338,Salaried,Water Bill,2026-09-01,1
3467508767,33795,Salary,2026-01-13,0,UPI,1694,Salaried,UPI Payment,2026-11-24,1
3467508767,33795,Salary,2026-01-13,1,NEFT,1661,Salaried,Dividend,2026-12-18,0
3468694443,39228,Business,2026-01-23,0,RTGS,47814,Self-Employed,Travel Booking,2026-04-30,0
3468694443,39228,Business,2026-01-23,0,ATM,16030,Self-Employed,ATM Withdrawal,2026-07-25,0
3468694443,39228,Business,2026-01-23,1,RTGS,31117,Self-Employed,Salary Credit,2026-08-03,1
3468694443,39228,Business,2026-01-23,1,NEFT,20005,Self-Employed,Dividend,2026-08-12,0
3468694443,39228,Business,2026-01-23,0,Internet Banking,4345,Self-Employed,Electricity Bill,2026-09-09,0
3468694443,39228,Business,2026-01-23,1,Branch,27665,Self-Employed,Cheque Deposit,2026-09-22,0
3468694443,39228,Business,2026-01-23,1,RTGS,84072,Self-Employed,Salary Credit,2026-09-22,0
3468694443,39228,Business,2026-01-23,0,ATM,19622,Self-Employed,ATM Withdrawal,2026-10-04,0
3468694443,39228,Business,2026-01-23,0,IMPS,1940,Self-Employed,Restaurant,2026-10-05,0
3468694443,39228,Business,2026-01-23,0,NEFT,5230,Self-Employed,POS Purchase,2026-11-01,1
3468694443,39228,Business,2026-01-23,0,Internet Banking,6833,Self-Employed,POS Purchase,2026-11-10,1
3468694443,39228,Business,2026-01-23,0,Branch,237,Self-Employed,Mobile Recharge,2026-12-18,1
3468694443,39228,Business,2026-01-23,0,RTGS,12052,Self-Employed,Online Shopping,2026-12-21,1
3468694443,39228,Business,2026-01-23,1,RTGS,1111,Self-Employed,Interest Credit,2026-12-24,1
3476932825,25714,Loan,2026-03-23,0,IMPS,13146,Self-Employed,Travel Booking,2026-05-18,1
3476932825,25714,Loan,2026-03-23,1,Internet Banking,18388,Self-Employed,Dividend,2026-05-27,0
3476932825,25714,Loan,2026-03-23,1,Internet Banking,292549,Self-Employed,Premature,2026-05-29,1
3476932825,25714,Loan,2026-03-23,1,Internet Banking,452285,Self-Employed,Premature,2026-06-16,0
3476932825,25714,Loan,2026-03-23,0,Internet Banking,54346,Self-Employed,Mutual Fund SIP,2026-07-01,0
3476932825,25714,Loan,2026-03-23,0,Internet Banking,4256,Self-Employed,Broadband Bill,2026-08-20,1
3476932825,25714,Loan,2026-03-23,0,Internet Banking,64991,Self-Employed,Mutual Fund SIP,2026-08-26,1
3476932825,25714,Loan,2026-03-23,1,NEFT,343058,Self-Employed,Business Credit,2026-08-29,0
3476932825,25714,Loan,2026-03-23,0,Internet Banking,3554,Self-Employed,Water Bill,2026-09-26,1
3479363766,94675,Cash,2025-09-26,0,Internet Banking,729,Business,Water Bill,2026-05-29,1
3479363766,94675,Cash,2025-09-26,1,Branch,232626,Business,Cheque Deposit,2026-06-16,0
3479363766,94675,Cash,2025-09-26,0,Internet Banking,22159,Business,Medical,2026-07-12,0
3479363766,94675,Cash,2025-09-26,0,Internet Banking,11835,Business,POS Purchase,2026-08-18,1
3479363766,94675,Cash,2025-09-26,0,NEFT,4691,Business,Fuel,2026-08-25,0
3479363766,94675,Cash,2025-09-26,0,Internet Banking,53954,Business,Loan EMI,2026-10-05,0
3479363766,94675,Cash,2025-09-26,0,Internet Banking,3914,Business,Broadband Bill,2026-12-20,1
3479363766,94675,Cash,2025-09-26,0,Internet Banking,3554,Business,Water Bill,2026-12-31,0
3488783209,91661,Cash,2025-12-11,1,Internet Banking,19400,Retired,GST Refund,2026-05-02,0
3488783209,91661,Cash,2025-12-11,0,RTGS,1463,Retired,Mobile Recharge,2026-07-06,1
3488783209,91661,Cash,2025-12-11,1,Branch,68870,Retired,Cash Deposit,2026-07-09,0
3488783209,91661,Cash,2025-12-11,0,UPI,1121,Retired,Restaurant,2026-08-16,1
3488783209,91661,Cash,2025-12-11,0,Internet Banking,4292,Retired,Water Bill,2026-08-22,0
3488783209,91661,Cash,2025-12-11,1,RTGS,92659,Retired,Salary Credit,2026-09-30,0
3488783209,91661,Cash,2025-12-11,1,Branch,56611,Retired,Cheque Deposit,2026-10-05,0
3488783209,91661,Cash,2025-12-11,0,Internet Banking,41968,Retired,Rent Payment,2026-12-12,0
3491964690,31470,Loan,2026-05-08,0,IMPS,8475,Farmer,Online Shopping,2026-05-10,1
3491964690,31470,Loan,2026-05-08,1,RTGS,14255,Farmer,Dividend,2026-07-16,1
3491964690,31470,Loan,2026-05-08,0,UPI,17340,Farmer,Medical,2026-07-16,0
3491964690,31470,Loan,2026-05-08,0,UPI,3126,Farmer,UPI Payment,2026-08-20,0
3491964690,31470,Loan,2026-05-08,0,Internet Banking,2225,Farmer,Broadband Bill,2026-09-07,1
3491964690,31470,Loan,2026-05-08,0,Branch,31292,Farmer,Hotel Booking,2026-09-25,1
3491964690,31470,Loan,2026-05-08,0,NEFT,42216,Farmer,Online Shopping,2026-10-21,0
3491964690,31470,Loan,2026-05-08,0,UPI,2685,Farmer,Mobile Recharge,2026-11-15,1
3491964690,31470,Loan,2026-05-08,0,Internet Banking,9360,Farmer,Electricity Bill,2026-11-21,0
3491964690,31470,Loan,2026-05-08,0,ATM,12020,Farmer,ATM Withdrawal,2026-11-22,1
3491964690,31470,Loan,2026-05-08,0,ATM,409,Farmer,Restaurant,2026-12-13,1
3491964690,31470,Loan,2026-05-08,1,NEFT,9291,Farmer,GST Refund,2026-12-29,0
3511752822,41728,Cash,2026-05-24,0,Branch,4206,Salaried,Restaurant,2026-06-08,0
3511752822,41728,Cash,2026-05-24,0,Internet Banking,23039,Salaried,Online Shopping,2026-06-26,0
3511752822,41728,Cash,2026-05-24,0,Internet Banking,4694,Salaried,Fuel,2026-08-04,1
3511752822,41728,Cash,2026-05-24,0,Internet Banking,9003,Salaried,Electricity Bill,2026-08-14,0
3511752822,41728,Cash,2026-05-24,0,NEFT,9831,Salaried,Rent Payment,2026-08-16,1
3511752822,41728,Cash,2026-05-24,0,NEFT,28163,Salaried,Rent Payment,2026-08-21,0
3511752822,41728,Cash,2026-05-24,1,RTGS,12175,Salaried,Dividend,2026-08-22,0
3511752822,41728,Cash,2026-05-24,1,RTGS,95637,Salaried,Salary Credit,2026-09-20,0
3511752822,41728,Cash,2026-05-24,0,IMPS,65476,Salaried,Hotel Booking,2026-09-29,1
3511752822,41728,Cash,2026-05-24,0,Branch,1770,Salaried,Restaurant,2026-09-30,1
3511752822,41728,Cash,2026-05-24,0,Internet Banking,49110,Salaried,Loan EMI,2026-10-01,1
3511752822,41728,Cash,2026-05-24,1,Branch,180676,Salaried,Cash Deposit,2026-10-08,0
3511752822,41728,Cash,2026-05-24,1,Internet Banking,42869,Salaried,Tax Refund,2026-10-13,0
3511752822,41728,Cash,2026-05-24,0,Internet Banking,4088,Salaried,Broadband Bill,2026-10-19,1
3511752822,41728,Cash,2026-05-24,0,UPI,103945,Salaried,Hotel Booking,2026-10-28,1
3511752822,41728,Cash,2026-05-24,0,IMPS,36320,Salaried,Hotel Booking,2026-11-15,1
3511752822,41728,Cash,2026-05-24,0,UPI,3590,Salaried,UPI Payment,2026-11-26,1
3511752822,41728,Cash,2026-05-24,0,UPI,4550,Salaried,UPI Payment,2026-11-27,1
3511752822,41728,Cash,2026-05-24,0,Branch,57155,Salaried,Travel Booking,2026-12-18,1
3553645161,30029,Cash,2026-03-25,1,Internet Banking,20959,Salaried,GST Refund,2026-04-06,1
3553645161,30029,Cash,2026-03-25,0,NEFT,54565,Salaried,Travel Booking,2026-05-02,0
3553645161,30029,Cash,2026-03-25,1,RTGS,29948,Salaried,GST Refund,2026-05-18,1
3553645161,30029,Cash,2026-03-25,0,NEFT,37663,Salaried,Rent Payment,2026-05-26,1
3553645161,30029,Cash,2026-03-25,0,Internet Banking,33949,Salaried,Insurance Premium,2026-06-03,1
3553645161,30029,Cash,2026-03-25,1,Internet Banking,23230,Salaried,GST Refund,2026-07-01,1
3553645161,30029,Cash,2026-03-25,0,Internet Banking,39504,Salaried,Insurance Premium,2026-07-09,1
3553645161,30029,Cash,2026-03-25,0,Internet Banking,4153,Salaried,Water Bill,2026-08-18,1
3553645161,30029,Cash,2026-03-25,0,Internet Banking,95467,Salaried,Mutual Fund SIP,2026-08-26,0
3553645161,30029,Cash,2026-03-25,0,Internet Banking,17025,Salaried,Online Shopping,2026-08-26,1
3553645161,30029,Cash,2026-03-25,0,Internet Banking,13606,Salaried,Loan EMI,2026-08-29,1
3553645161,30029,Cash,2026-03-25,0,Internet Banking,1213,Salaried,Water Bill,2026-09-15,0
3553645161,30029,Cash,2026-03-25,1,NEFT,5628,Salaried,Tax Refund,2026-09-27,0
3553645161,30029,Cash,2026-03-25,1,Branch,275055,Salaried,Business Credit,2026-10-20,0
3553645161,30029,Cash,2026-03-25,1,NEFT,305355,Salaried,Premature,2026-11-20,0
3553645161,30029,Cash,2026-03-25,0,Branch,2497,Salaried,Mobile Recharge,2026-12-11,1
3553645161,30029,Cash,2026-03-25,0,IMPS,4690,Salaried,Fuel,2026-12-15,0
3553645161,30029,Cash,2026-03-25,0,ATM,53764,Salaried,Rent Payment,2026-12-17,0
3557198539,91410,Cash,2025-10-02,0,Internet Banking,6150,Business,Electricity Bill,2026-04-19,0
3557198539,91410,Cash,2025-10-02,1,NEFT,9169,Business,GST Refund,2026-06-12,0
3557198539,91410,Cash,2025-10-02,0,Internet Banking,38788,Business,Mutual Fund SIP,2026-07-28,0
3557198539,91410,Cash,2025-10-02,0,ATM,12273,Business,ATM Withdrawal,2026-08-10,1
3557198539,91410,Cash,2025-10-02,0,Internet Banking,19055,Business,Mutual Fund SIP,2026-08-10,1
3557198539,91410,Cash,2025-10-02,0,ATM,4423,Business,Online Shopping,2026-10-10,1
3557198539,91410,Cash,2025-10-02,0,NEFT,18103,Business,Shopping Mall,2026-12-02,1
3557198539,91410,Cash,2025-10-02,1,NEFT,3516,Business,Interest Credit,2026-12-08,0
3557198539,91410,Cash,2025-10-02,0,Internet Banking,42470,Business,Loan EMI,2026-12-11,1
3562996056,56878,Cash,2026-07-08,0,Branch,2346,Farmer,Mobile Recharge,2026-07-08,0
3562996056,56878,Cash,2026-07-08,0,RTGS,26288,Farmer,Medical,2026-08-07,0
3562996056,56878,Cash,2026-07-08,0,Internet Banking,2904,Farmer,Electricity Bill,2026-08-09,1
3562996056,56878,Cash,2026-07-08,0,NEFT,4631,Farmer,POS Purchase,2026-08-15,0
3562996056,56878,Cash,2026-07-08,0,UPI,211,Farmer,UPI Payment,2026-08-22,0
3562996056,56878,Cash,2026-07-08,1,NEFT,21609,Farmer,GST Refund,2026-08-22,0
3562996056,56878,Cash,2026-07-08,0,RTGS,2272,Farmer,Mobile Recharge,2026-09-14,1
3562996056,56878,Cash,2026-07-08,1,Internet Banking,82196,Farmer,Tax Refund,2026-09-26,0
3562996056,56878,Cash,2026-07-08,0,NEFT,265,Farmer,Restaurant,2026-10-09,1
3562996056,56878,Cash,2026-07-08,0,NEFT,16706,Farmer,Medical,2026-10-22,1
3562996056,56878,Cash,2026-07-08,0,Internet Banking,37728,Farmer,Insurance Premium,2026-10-27,0
3562996056,56878,Cash,2026-07-08,1,NEFT,7270,Farmer,Dividend,2026-10-28,1
3562996056,56878,Cash,2026-07-08,0,ATM,79915,Farmer,Travel Booking,2026-11-11,0
3562996056,56878,Cash,2026-07-08,0,Internet Banking,20726,Farmer,Insurance Premium,2026-11-20,1
3562996056,56878,Cash,2026-07-08,1,ATM,445629,Farmer,Business Credit,2026-12-17,1
3577226778,92284,Investment,2026-01-23,0,Internet Banking,1799,Student,Water Bill,2026-04-11,0
3577226778,92284,Investment,2026-01-23,1,NEFT,44597,Student,Salary Credit,2026-05-03,0
3577226778,92284,Investment,2026-01-23,0,Internet Banking,2483,Student,Travel Booking,2026-05-28,1
3577226778,92284,Investment,2026-01-23,0,NEFT,17690,Student,Shopping Mall,2026-06-07,0
3577226778,92284,Investment,2026-01-23,0,Internet Banking,23916,Student,Loan EMI,2026-07-12,1
3577226778,92284,Investment,2026-01-23,1,Internet Banking,3501,Student,Interest Credit,2026-08-13,1
3577226778,92284,Investment,2026-01-23,0,Internet Banking,1916,Student,Broadband Bill,2026-09-13,1
3577226778,92284,Investment,2026-01-23,0,UPI,10267,Student,Online Shopping,2026-11-08,1
3577226778,92284,Investment,2026-01-23,1,NEFT,4809,Student,GST Refund,2026-11-12,0
3577226778,92284,Investment,2026-01-23,0,Internet Banking,6044,Student,Electricity Bill,2026-11-16,1
3578619392,37408,Cash,2025-11-01,0,RTGS,112868,Business,Hotel Booking,2026-04-17,0
3578619392,37408,Cash,2025-11-01,1,RTGS,156,Business,Interest Credit,2026-05-15,1
3578619392,37408,Cash,2025-11-01,0,Branch,64300,Business,Hotel Booking,2026-06-17,1
3578619392,37408,Cash,2025-11-01,0,Internet Banking,3509,Business,Water Bill,2026-07-04,1
3578619392,37408,Cash,2025-11-01,1,RTGS,6068,Business,GST Refund,2026-07-05,0
3578619392,37408,Cash,2025-11-01,1,Branch,165400,Business,Cheque Deposit,2026-07-28,0
3578619392,37408,Cash,2025-11-01,0,NEFT,701,Business,Mobile Recharge,2026-09-06,1
3578619392,37408,Cash,2025-11-01,1,NEFT,11518,Business,GST Refund,2026-09-25,0
3578619392,37408,Cash,2025-11-01,0,ATM,108774,Business,Hotel Booking,2026-09-30,0
3578619392,37408,Cash,2025-11-01,0,Internet Banking,26039,Business,Insurance Premium,2026-10-13,1
3578619392,37408,Cash,2025-11-01,1,IMPS,159430,Business,Premature,2026-10-19,0
